ID	LD00	LD04	LD08	LD12	LD16	LD20	LD24	LD28	LD32	LD36	LD40	LD44	LD48	LD52	LD56	LD60	LD64	LD68
258674_at	1155.6	1208.6	1359.6	1421.9	1321	1233.6	1438.3	1351.8	1340.1	1392.7	1369.4	1311.2	1333	1130.7	1274.4	1244.4	1232.5	1202.5
258675_at	616.7	697.4	594.6	630	574.3	626.4	621.2	578.6	640.8	663.7	804.6	712.9	970.2	1036	959.2	923.6	704	811.9
258676_at	115.9	96.2	68.7	64.7	92.2	106.4	124.6	103.4	84.5	75.7	109	85.4	66.6	84.8	81	77.2	96.7	78.2
258677_at	337.6	289.8	147.1	121.8	105.8	194.4	376.1	113.5	149.1	140.3	339.4	167.5	242.6	219.4	81.6	106.3	71.3	127.1
258678_at	74.5	99.8	113.2	101.6	119.1	108.7	78.8	90	76.1	90.3	91.1	60.4	81.9	75.1	86.2	77.7	66.2	72.8
258679_at	311.2	483.6	422.1	581.2	434.6	379	380.1	511.5	599.5	459	546.4	502.5	428.7	592.3	447.2	479.2	392.3	352.2
258680_at	2586.8	2633.9	2848.2	2848.1	2513.8	2616.3	2933.7	2847.3	3114.3	3023.6	2983.6	2859.4	4444.8	4278.6	4051	4401.6	4175.3	4060.2
258681_at	1929.6	1907.2	2208.9	2128.8	2229.2	1987.8	1856	2049.2	1763.5	1951.2	1778.7	2105.4	2380.2	1946.9	2125.7	2627.6	2169.7	2122
258682_at	11.8	13.6	7.5	23.1	28.6	13.4	9.7	27	30.6	15.9	14.5	14.4	10.4	12.8	11.2	33.1	28.9	21.7
258683_at	23.8	26.3	31.3	27.8	24.8	32.5	25.7	33.4	32.3	32.6	30.9	25.5	19.2	42	36.7	19.9	31.8	24.9
258684_at	140.5	146.4	140.6	140.1	135.3	138.6	141.9	152	149.3	137.4	170.9	146.2	130.4	160.6	147.1	160.2	162.4	137.3
258685_at	1.6	2.6	2.2	1.9	1.9	2.1	2	2.1	1.3	1.9	2	6.2	4.4	3.9	3.4	3.7	4.2	4.1
258686_at	4.9	10.9	5.6	2.4	5.6	2	5.8	1.7	0.7	4.6	4.9	2.4	19.1	17	24.9	4.8	5.6	7.5
258687_at	24	14.5	7.6	19.3	36.8	22.9	22.3	32.7	29.5	34.1	20.1	18.2	14	8.3	23.7	31.5	7.3	24.8
258688_at	2.3	7.6	14	2.8	0.9	9.7	2.2	2.3	1.1	1.9	1.7	1.1	1	4.2	1.7	2.7	3.6	2.7
258689_at	35.9	66.9	53.8	39.3	44.3	41.7	33.8	42.6	32.2	47.7	52.1	33.3	30.5	48.2	52.1	37.9	40.3	25.9
258690_at	12.5	15.8	9.8	2.5	10	12.7	6.9	7.7	8.2	11.7	15.4	1.8	1.8	3.7	11.7	25.8	13.7	30.7
258691_at	70.5	80.9	78	73.4	85.6	65.4	81	75.8	67.9	69.3	86.3	65.8	61.1	59.9	58.7	55.9	47	29.4
258692_at	184.3	396.3	329.3	287.3	233.7	163.2	157.8	187.1	314.9	277.8	342.5	147.2	185	400.8	290.9	336.6	192	193.2
258693_at	298.4	187.3	195.6	243.4	299.9	270.3	303.6	299	251	217.5	188.9	273.8	238.2	185.5	185	169.8	251.3	283
258694_at	18	13.8	10.2	2.9	10.1	12.6	14.5	7.7	4	6.9	5	11.8	15	4.7	12.1	0.7	2	11.3
258695_at	1.6	1.2	1.2	1	1.2	0.7	1.5	4.8	0.6	0.7	1.1	0.9	2	4.6	4.1	4.2	3.1	1.2
258696_at	64.7	115.1	115.9	117.4	106	74.3	72.8	104.4	115.9	124.3	138.7	100.2	63.1	94.7	98.9	71	50	75.2
258697_at	9	27.6	31.5	16.5	21.8	19.2	19.3	23.8	18.4	27.7	28.9	20.4	25	24.7	32.4	4.5	34.7	36.2
258698_at	75.5	55.3	48	51.3	69.7	62.3	58.4	88.5	55.4	51.3	43.3	76.8	60.1	55.7	44.8	60.3	71.9	81.1
258699_at	132.5	134.8	167.5	164.4	161.6	151.9	141	136.2	124.7	125.9	115.3	125.4	173.5	109	129.8	168.5	169.9	131.1
258700_at	14.5	18	18.3	16.7	17.3	17	15.2	28.3	21.9	17.9	25.7	17.1	20.6	23.3	22.6	28.5	18.4	19.2
258701_at	24	41.9	35.5	31.4	32.4	29.9	28.4	24.8	42.2	46.2	47.8	20.5	38.1	43.5	45.2	37.2	31.4	24.9
258702_at	12.7	19.6	16.5	18	11.8	12.6	12.2	22.6	18.7	14.6	23.1	12.8	27.9	28.3	35.5	18.6	31.7	21.4
258703_at	10.7	6.3	6.2	2.2	2	3.3	2.2	8.2	3.2	6.7	6.6	5.1	1.6	16.8	17.6	17.7	3.3	13.7
258704_at	32.7	33.6	29.6	14.4	37.1	39	40.1	35.5	27.6	23.5	18.7	26.7	62.7	30.8	27.9	30.1	25.6	48.9
258705_at	129.2	74.3	95.6	75.2	91.2	103.9	112.7	90.6	69.1	76.2	63.4	83.2	65.3	57.4	19.7	26.3	61	48.9
258706_at	219.3	220.6	239.9	202.4	279.4	229.8	234	219.9	183.3	200.8	238.3	175.9	200.5	206.6	157.5	149.8	170.3	161.6
258707_at	10.7	16.9	16.1	18.6	15	8.6	5.6	10	19.5	26.2	21.4	10.8	13.9	34.7	24.2	21.6	25.5	8.8
258708_at	281	179.1	170.6	161.8	181	253.2	304.1	188.8	156.6	200.6	192.2	232.7	293.5	193.6	245.1	150.4	173.1	267.1
258709_at	1491.6	1664.6	1590.6	1673.5	1858.3	1569.4	1559.9	1382.2	1513	1625.5	1621.1	1520.1	2067.8	1776.1	1990	1971.6	2082.3	1964.5
258710_s_at	217.1	269.2	297.1	244	257.9	272.9	242.1	238	253.1	263.7	278.7	163.5	178	189.3	263	228.4	180.2	211.8
258711_at	0.7	0.4	1.6	0.8	1.2	1	1.1	0.7	1.3	0.5	0.5	0.3	1.1	1.8	0.8	1.3	0.9	0.9
258712_s_at	2443.2	2752.9	2794.3	2688.7	2555.8	2371.3	2763.4	2553.3	2667.9	3005.9	2861.3	2432.6	3639	3652.8	3118.5	2979.4	2913	3632.7
258713_at	369.8	280.8	306.7	305	394.9	389.6	383.1	279.2	276.6	281.3	295.5	239.5	238	257	307.7	292.5	339.2	310.2
258714_at	88.9	78.1	85	80.8	82	64	73.9	65.4	72.5	66	70.2	51.8	84.1	57.5	53.9	55.3	87.4	60.5
258715_at	1585.7	1787.9	1827.6	1696.3	1633	1242.7	1881.7	1792.3	1906.8	2101.4	2107.3	1728	2027.2	2435	2386.5	2119.6	1732.4	1686
258716_at	35	41.7	54.3	59.9	45.4	34.8	50.4	43.4	55.3	58.7	55.8	45.9	33.6	50.3	42.8	49	52.5	54.5
258717_at	321.7	246.1	207.1	232.4	294.7	277.4	293.1	271	238.7	247.6	235.3	233.6	298.2	273.7	257.5	236.6	314.3	269.1
258718_at	73.6	49.9	58.3	41.4	47.1	72.6	73.4	60.8	42.7	47.6	45.2	54.6	75.8	49.7	46.4	44.1	61.3	65.3
258719_at	33.8	94.3	150.8	118.1	70.7	48.1	30.1	66.7	126.9	191	97	63.1	30	118.3	187.2	115.2	58.2	39
258720_at	12.8	23.1	21.7	14.8	20.6	20.2	17	16.7	16.1	17.8	24.3	8.3	11.7	30.4	30.3	29.5	16.3	13.5
258721_at	45.6	82.1	65	43.1	40.3	54.1	56.7	59.7	65.2	58	71.7	52	46.9	78.7	58.9	68	75	73.3
258722_at	9.7	2.2	1.5	2.1	2.2	0.6	3.3	2	1.6	2	2.2	1.5	3.2	1.8	7.3	17.3	3.4	1.7
258723_at	142.6	40.4	0.6	0.3	7.1	91.3	155.3	6.9	0.4	1	31.9	55.1	128.4	25.1	0.4	0.3	8.4	56.4
258724_at	79.3	22.7	0.1	1.3	4.2	80.6	100.9	5.2	0.4	0.3	20	32.1	73.3	15.1	0.1	0.2	5.6	51.7
258725_at	0.5	1.4	1.1	1.1	2.1	1.8	1.1	1.4	1.5	0.6	1.5	1.6	1.7	3.6	2.7	2.3	4.7	1.1
258726_at	34.2	39.9	42.6	32.2	38.3	37.3	30.7	29.2	30.5	34.3	38.8	30.4	55.3	52.3	38.5	32.9	36.8	46.6
258727_at	1228.3	858.5	768.2	668.6	953.4	1102.1	1255.4	858.1	637	679.1	967.3	1154.1	2017.4	1057.3	859.6	870.5	1072.8	1390.7
258728_at	166.8	106.1	132.2	139.3	172.7	157.4	150.7	162.3	128.8	149.8	103.2	185.1	157.7	140.1	121.3	164.9	176.6	160.9
258729_at	192.8	285.9	131.6	70.9	44.3	100.6	255.7	56.7	68.3	106.5	280.9	73	199.2	198.4	90.4	73.7	37.3	69.5
258730_at	158.6	163.3	158.3	175.2	170.9	182	133.8	137.9	142.8	143	144.3	137.7	211	178.3	250.9	231.8	271	224.8
258731_at	59	51.7	63.9	59.4	61.6	67.5	59.4	69	65.7	58.4	56	64.8	67.2	63.9	86.3	55.8	76.8	75.5
258732_at	1.8	13.6	10.7	0.4	2.3	15.3	7.9	3.3	11.6	8.3	9.9	4.8	18	22.2	18.1	11.2	0.8	15.1
258733_at	14.8	5.1	10.5	2.3	1.5	13.5	15.8	17.6	10.6	11.3	13.2	21.4	10.8	28.5	30	24	12	27.8
258734_at	0.3	0.2	0.2	0.7	0.3	0.2	0.3	0.2	0.7	0.3	0.2	0.9	0.6	0.6	0.6	0.1	2.8	0.8
258735_at	986.4	539.9	2469.8	2244.7	1700.6	1400.2	951.6	1643	1893.3	2485.7	589.9	1634	874.6	698.2	3895.9	3250.7	1994	1838.3
258736_at	149	83.2	25.8	6.6	25.7	91.6	58.9	54.1	14.4	35.8	63.1	74	70.4	50.9	25.6	2.9	39.3	57.8
258737_at	48.2	54.4	56.8	48.3	58.4	56.1	53.7	45.8	49.6	53.4	55.7	48.5	63.3	74.1	57.8	40.7	48.1	67.8
258738_at	27.1	35.1	25.1	28.9	30.7	27.7	30.7	42	34.5	32.7	38.5	34.4	17.4	31.1	27.4	32.5	23.6	29.3
258739_s_at	0.2	0.1	0.5	0.1	0.1	0.1	0.1	0.8	0.1	0.2	0.1	0.1	1	0.7	0.5	1.3	0.4	0.7
258740_at	1.1	0.8	2	1	2.9	3.9	0.9	1.3	1.1	1.7	1.5	1.3	6.3	14.2	0.7	1.8	1.1	7.2
258741_at	0.5	0.5	0.5	0.4	1.2	0.7	2.4	4.6	0.7	0.4	0.9	0.6	1.5	1.5	1.4	0.3	1.4	0.8
258742_at	31.5	24.8	60.9	33	41.9	44.4	20.5	49.7	64.5	180.8	17.3	51.3	26.1	31.8	98.2	49.5	48.4	59.8
258743_s_at	519.8	440.7	361.4	396.3	463.1	484.9	538.3	495.3	448.7	348.8	458.8	464.9	415.2	366.9	316.4	377.7	368.7	404
258744_at	19.4	31.6	21.6	22.8	23.7	28.9	23.2	25.4	24.1	29	29.3	28.2	41.4	45.8	38	44.9	39.9	42.9
258745_at	0.9	2.4	2	1.4	2.3	1.6	1.7	1.4	1.4	1.4	2.1	1.4	1.8	4.1	2	2.2	4.1	2.1
258746_at	15.7	6.6	12.5	6.7	13.7	8.8	13.1	9.3	7.2	8.8	9.8	8.1	17.2	12.9	12.4	11.7	33.2	21.5
258747_at	74.4	85.7	91.7	92.7	81	71.9	73.7	66.4	77.3	87.4	71.7	66.2	49.4	97.4	78.9	78.5	72.6	69
258748_at	0.8	2.6	2.8	2.2	2.6	1.2	0.6	1.1	1.6	1.4	2.4	2	1.1	2.3	1.4	2	1.3	1.7
258749_at	260.7	134.1	141.6	148.9	240.3	256.2	203.5	258.1	147.8	150.4	141.6	259.8	270.1	116.1	114.3	153.9	270.3	234.6
258750_at	396.6	402.2	322.1	183.3	315.4	360.6	350.1	294.3	212.4	287.1	359.7	336.9	362.5	347.1	267.9	186	287.2	318.1
258751_at	63.5	69.7	63.5	52.1	62.4	83.4	64.6	41.3	32	35.8	57.7	36.9	62.9	64.6	49.7	48.7	56.4	55
258752_at	13.5	9.4	10.8	1.9	9.3	16.2	8	0.8	6.4	1.1	3.4	11.1	14.1	1.3	13.2	8.9	6.3	4.2
258753_at	1	1.2	1.4	1	1.8	0.9	0.5	1.3	2.4	1	1	1	0.9	0.8	1.6	1.4	1.7	1.6
258754_at	1.7	0.9	1.4	0.8	0.7	1.4	0.6	1.1	0.8	0.9	0.7	1.2	0.9	0.7	0.8	3.2	3.8	1.2
258755_at	456.9	446.8	389	463.8	562.6	616.5	518.5	417.1	437.3	427.3	471.6	444.7	468.7	413.8	365	370.3	372.7	391.7
258756_at	60.7	47	35.9	39.6	50.8	55.8	58.2	56.5	44.2	45	44.7	53.5	52	35.6	41.9	27.7	35.2	66.5
258757_at	4.7	6.6	3	1.6	1.3	1.7	2.3	2.4	1	1.3	4.5	1.2	15	20.5	11.4	1.1	12.1	2.1
258758_at	89.8	94.7	52.4	71.3	101.6	81.1	73.5	88.6	67.7	52	64.9	97.8	64.4	93.9	84.7	45.6	94.2	75
258759_at	71.4	51.5	68.4	72.3	65.8	51.7	52.5	76.3	76.8	51.4	62.6	78.4	57.7	71.1	62.2	68.4	73.4	56
258760_at	1.5	7.5	3.2	0.6	1.7	5.5	2.7	1.5	1.4	1.1	5.3	5.2	1.8	8.2	14.5	1	5.2	4.3
258761_at	162.8	119.5	58.8	77.9	84.5	108	118	140.3	76.9	76.4	115.6	118.4	86.8	95.3	76.1	77.5	110.9	139.4
258762_at	0.9	2.2	2.3	0.3	3.4	1.5	0.5	1.7	1.5	0.9	1.7	1.3	1.5	2.5	1.9	1.8	1.8	1.2
258763_s_at	0.4	1	0.6	0.2	0.4	0.5	0.4	0.4	0.6	0.2	0.3	0.4	0.7	0.4	0.4	0.8	0.5	0.4
258764_at	227	159.3	84.1	85.8	120.4	92.5	177.8	108.7	118.7	93.5	164.6	85.1	227.4	122	100.7	113.6	92.5	83.2
258765_at	0.6	0.6	0.7	0.4	0.5	0.7	0.6	0.6	0.2	0.4	0.5	0.6	0.9	0.6	0.7	0.8	0.6	0.7
258766_at	52	36.1	44.7	32.7	37.5	50.9	45.4	37.8	37.4	40.3	40.1	40.8	47.6	43.8	34.2	43	46.6	34.6
258767_at	0.8	1.3	8.1	1.4	1.6	0.9	0.9	1.3	0.7	0.8	2	0.8	1.4	1.1	1.8	2.4	2.3	3
258768_at	6.7	10.1	7.6	7.8	4.7	5.8	14.6	5.6	7.9	12.6	7.3	8.4	11.7	11	11.4	12	7.9	3.5
258769_at	48.9	57.8	81.6	70.2	45.1	49.6	61.8	57.2	58.9	73.4	53.5	57.5	61	60	68.1	62.9	59.8	54.3
258770_at	6.4	7.9	15.5	9.6	12.9	8	7.7	4	2.2	3.3	2.3	7.2	18.3	23	11	19.8	10.9	15.8
258771_at	630.4	325.3	267.8	278	364.9	495.5	582.3	411.6	287.7	270.4	314.6	459.8	585.4	319	291.8	254.7	447.2	499.7
258772_at	977.1	1040.9	1181	1179.5	1182	1072.4	1020.6	987.4	989	1071.7	1004.9	970.9	1418.2	1215.2	1444.3	1529.5	1615.9	1552.4
258773_at	62.8	66.3	57.2	71.1	70	59.8	60.4	59.9	55.5	61.1	66.8	61.5	63.6	76.7	79.6	82.6	53.8	67.4
258774_at	190.3	134.6	128.5	116.7	139.1	175.3	209.9	157.8	119.2	135.7	142.2	144.3	255.4	161.7	151.3	122.5	167	185.8
258775_at	497.8	393.5	526.7	610.7	584.2	521.5	394.6	563.2	612.5	509.6	366.8	535.1	323.1	250.1	372.7	483.8	391.7	329.9
258776_at	342.5	363.9	368.8	340.5	352.6	317.8	366.3	370.8	378.8	397.6	395.4	347.8	329.5	396.9	365.6	361.1	310.5	295.9
258777_at	15.2	24.1	38.4	24.7	20.7	27.8	20.1	25.5	31	41.4	34.4	35.9	17.2	37.4	34.9	28.3	20.4	19.7
258778_s_at	24.5	21.6	13.7	7.4	4.3	18.9	19.8	18	16.4	15.7	24.7	17.5	15.5	15.5	9.3	2.7	15	20
258779_at	0.7	0.6	0.5	0.4	0.7	0.8	0.5	1.2	0.3	0.6	0.8	0.5	0.8	0.7	1.2	1.2	2.1	1.2
258780_at	161.2	142.1	165.9	171.2	162.3	164.9	143	224.8	174.6	180.6	151.4	186.2	125	127.4	125.8	129.2	145	140.9
258781_at	10.1	12.1	22.6	13.7	16.6	14.8	12.8	10.8	12	13.8	10.1	7.7	3.1	19.4	16.8	8.1	4.1	18.2
258782_at	35	47.9	37	29.5	37	35.7	16.4	31	37.9	46.9	49.5	34.3	25.1	31.5	20.4	28.5	23.2	28.2
258783_at	81.2	58.3	51.3	46.5	74.6	72.4	82.6	53.4	53.1	74	87.9	75.3	96.7	61.5	64.4	50	67.7	99.3
258784_at	197.9	107.9	81.6	98.4	114.4	141.4	156.8	138.8	112.9	72.9	94.7	134.9	129.2	99.7	94.5	119.4	112.3	115.4
258785_at	0.5	0.2	0.2	0.2	0.5	0.3	0.2	5.6	0.2	0.4	0.4	0.6	0.4	0.5	0.5	1.1	1	0.8
258786_at	99.5	81.5	98	132.9	148.8	105.4	85	112.6	169.9	105.4	78.9	85	103	87.7	123.6	151.3	117.2	87.8
258787_at	33.5	32	39.8	52.2	53.1	52.6	31.8	35.2	40.1	40.1	22.6	32.4	48.2	38.4	51.5	51.1	69.5	55.4
258788_at	409.8	304.2	301.2	212.7	396	429.8	336.8	282.7	199.5	261	302.9	243	248.7	178.7	157.1	138.3	199.5	178
258789_at	42.9	55.2	51.4	51	46.7	48.6	56.3	45.1	56.3	56	50	52.6	57.3	62.5	63.7	47.4	45	60.9
258790_at	189.6	158.9	134.2	154.8	170.9	187.3	214.4	211.2	187.3	164.6	163.1	244.3	149.1	144.4	153.6	147.6	191.8	177.7
258791_at	335.9	294.8	411.2	308.6	335.1	309.5	127.7	165.3	155.2	125.5	134.4	161.7	217.1	197.4	156.5	182.3	138.4	165.1
258792_at	31.7	33.6	47.4	24.9	40.7	32	28.2	26.6	25.3	23.9	27.2	23.7	44.6	38.7	43	22.8	46	49.7
258793_at	150.7	132.7	92.7	142.5	173.1	150.5	129.6	147.5	139.6	114	127.2	125.3	150.1	174.4	157.9	210.1	187.8	168.4
258794_at	27.8	53.2	46.5	60.2	37	29	33.9	39.5	60.6	54.6	46.5	30.1	30.2	64.6	59.9	63.2	53.8	44.3
258795_at	0.8	1.4	1.6	0.6	1.5	1	0.9	0.8	0.6	0.7	0.8	0.5	1.4	2.1	0.8	1.1	0.8	1.5
258796_at	92.9	110.4	90.7	81.8	86.8	118.4	87.9	86	87.5	114.3	105.2	109.1	119.8	130	122.9	96.6	172.5	149.4
258797_at	604.1	357.4	312.7	266.9	309.3	384.8	508.4	277.1	226.5	234.7	276.5	351.9	493.8	271.3	224.1	235	307.9	302.7
258798_at	0.4	0.5	0.4	0.5	0.4	0.8	0.4	0.6	0.5	0.9	0.5	0.3	0.7	1.4	1.5	7.1	0.7	0.5
258799_at	65.4	149.9	123.5	83.7	103	102	72.6	85.1	105.4	103.9	143.4	68.1	145.2	192.9	190.8	121.1	125.6	123.6
258800_at	203.4	278.9	674.1	854.4	414.2	241.4	265.6	472.2	888.6	737.7	344.1	456.1	213.7	284.9	696.7	776.3	372.2	358.5
258801_at	97.4	90.4	62.4	64.6	76.2	82.6	71.5	94.6	70.8	70.9	80	97	73.2	68.7	64.8	54.4	87	92.8
258802_at	50.6	80.9	79.9	99.6	68.7	56	67.7	91.1	118	101.7	87	83	46.5	70.3	74.3	91.8	61.2	70.9
258803_at	184.9	76.9	67.5	67.9	119.4	173.5	176.7	127.8	80	59.1	83.9	205.9	187	72.8	83	77.9	173.5	205.6
258804_at	293.5	298.2	332.4	395.6	335.4	314	337.3	456.5	502.2	474.9	405.9	474.8	261.4	299.4	344.4	389.7	360.3	376.4
258805_at	1.1	2.4	2.7	1.2	1.7	1.8	1.2	0.6	1.4	9.3	1.1	0.8	1.6	2.1	4.6	6.5	2.4	5.1
258806_at	17.5	18	21.7	15	15.9	14.1	17.9	11.1	19.8	16.7	12.7	10	18.9	12.8	23.3	17	3.6	17.5
258807_at	12	32.3	24	24.8	20.2	18.3	8.8	33.5	44	45.3	39.6	22.8	10	41.2	38.6	43.3	30.5	23.7
258808_at	3.9	5.1	3.5	3.4	8.6	11.1	3.7	8.8	2.8	3.8	6.9	7.2	16.1	4.5	4.4	4.8	24.1	14.3
258809_at	4.4	3.6	6.4	9.5	6	10.3	3.9	9.7	4.1	10.9	3.8	2.3	3.6	19.9	16	13.4	1.3	13.1
258810_at	47.8	51	25.6	40.4	38.8	54	51.2	24.7	34.3	47.3	38.6	33.1	46.2	73.6	68.8	52.4	53	47.1
258811_at	418.4	279.1	308.3	415.8	385.1	365.9	406.9	290	391.7	262.4	257.8	350.7	470.1	270.2	331.2	489.2	378.9	450.2
258812_at	90.6	92.2	95.3	100.8	79.8	72.5	92.8	125.1	97	95.5	103.7	119.6	70.2	90.1	79.7	67.6	68.1	76.6
258813_at	1.2	6.8	16.2	7.6	8.5	9.8	4.3	1.7	3.1	12.6	10	4.3	1.6	2.3	14.5	9.5	2.7	12.1
258814_at	85.3	95.3	89.3	127.6	132.2	103.6	81.6	124.9	123.5	85.1	94.2	106.9	103.6	102.1	108.9	133.3	126.3	133.8
258815_at	42.8	42.6	25.3	13.6	19.4	24.6	30.8	14.3	16.7	13	28.9	17.6	26.5	19.1	13.5	16.2	13.7	28
258816_at	198.8	323.3	313.5	306.1	241.9	201.6	253	219.2	322.9	335.8	360.6	246.2	246.7	336.1	342.3	291.8	244.9	250.1
258817_at	17.9	15.1	10.1	12.1	13.6	12.1	14.7	13.1	15.6	7.8	9.3	16.5	2.6	20.9	23.2	15.4	12.6	17.5
258818_at	36.5	40.1	29.6	29.2	30.8	35.4	39.4	52	40.7	31.3	45	36.3	28.4	46.3	49.3	36.1	56.8	39.4
258819_at	72.3	68.4	55.4	56.6	62.1	54.5	69	72.4	76.5	59.5	72	90.9	75	91.8	69.9	126	93.2	86
258820_at	129.9	164.7	151.5	151.7	152	142.1	151.6	175	150	174.7	149.2	162.3	98.9	124.6	129.1	118.5	126.6	119.1
258821_at	741.1	948.8	1031.6	994.5	841.4	700.9	665.8	782.4	942.1	945.6	958.5	841.8	1285.8	1249.6	1225.4	1346.3	1251.6	1093.4
258822_s_at	85.3	47.9	41.4	38.6	52	53.5	63.5	69.2	38.7	50.5	46.3	58.6	53.8	28.9	39.8	23.8	36	46.6
258823_at	118.1	117.1	120.4	138.8	130.5	130.5	118	105.8	109.8	106.6	110.1	114.6	128	122	130.1	162.7	127.6	130.3
258824_at	52.4	50.2	39.8	66	50.7	63.1	45.3	54.5	44.9	56.2	44.9	34.7	47.9	31.2	36.9	44	47.9	46.9
258825_at	94.4	103.2	84.4	94.7	95.2	95.4	108	127.2	95.3	96.5	105.2	103.7	116.6	130.6	100.9	84.4	140.5	95.5
258826_at	187.6	205.1	208.8	186.3	195.6	218.6	217.7	260.5	212.3	240.5	244	207.6	212.4	222.9	287.3	182.7	281.7	269.2
258827_at	10	2.4	4.7	2.7	5.2	13.4	1.2	10.3	1.7	7.6	1.7	4.4	3.2	1.1	3.2	0.8	16.9	6.7
258828_at	8.7	15.1	14.9	6	6.5	4.8	7.6	8.7	12.4	11.4	23.6	11.5	18.8	28.9	18.3	13.6	6.9	11.4
258829_at	132.5	126.9	137	126	125	129.9	140.1	134.9	135.8	131.3	133.2	125.8	118.4	119.6	120.2	100.8	112.5	111.8
258830_at	129.4	335.3	233.9	290.4	174.5	127.5	118.8	137.7	307.4	216.5	306.3	179.7	107.7	340.6	266.9	306.9	141.8	132.3
258831_at	31	48.3	61.7	48.3	53	53.9	33.7	53	58.1	65.6	34.3	55.1	42.2	74.4	73.2	64.1	58.1	63.9
258832_at	1.2	1	2.2	0.9	1.2	1.3	2.2	0.7	0.6	1.1	1.1	0.9	3.1	2.4	2.4	2.1	1.5	2
258833_at	19	19.3	27.6	26.8	20.2	19	12.9	31.3	19.3	34.5	20	18.3	27.1	28.6	43.8	18.2	39.3	34.3
258834_at	288.4	144.4	118	191	200.1	239.9	281	181	201.9	124.2	158.2	208.8	278.9	169.1	183.2	218.8	248.2	229.2
258835_at	17.1	21.8	23.2	15.9	12.2	19.6	13.5	21.2	13.5	20.4	16.8	3.4	20.5	15	35.1	14.9	13.1	18.9
258836_at	34	40.8	30.8	15.3	29.4	35.2	26.9	26.9	23.4	25.3	38	22.2	5.5	37	23	7.1	15.4	47.1
258837_at	1242.2	1326.8	1555.2	1710.9	1475	1123.6	1454	1487.8	1705.2	1600.8	1487.5	1566.2	1233.6	1242.1	1356.6	1321	1230.7	1070.9
258838_at	153.5	129.7	157.7	153.3	152.9	152.8	153.2	139.3	144.7	160	127.9	160.6	105.7	103.3	99.7	100	125.1	101.8
258839_at	184.2	188.2	198.4	186	167.1	146	163.4	195.6	175.6	203.4	195.3	177.7	126.9	122.5	119.3	147.6	123.3	110.7
258840_at	5.6	4.1	1.4	2	2.8	1.7	1.8	1.5	2.2	2.6	2.7	0.9	2.9	3.3	3.5	1.3	1.8	2.8
258841_at	5.4	1.8	0.6	0.2	2.7	0.9	3.3	0.3	0.2	0.9	1.3	1.6	1.5	2.4	1.6	5	1	1.7
258842_at	112.8	111.6	76.8	91.3	98.1	86.9	117.9	112.2	111.4	99.9	106.7	99.1	70.7	85.9	61.5	72.5	87.7	106.1
258843_at	1.2	0.7	0.7	0.9	0.4	0.8	1	0.4	0.8	0.6	0.9	0.6	1.4	0.7	0.6	0.8	0.5	1.6
258844_at	90.8	64.3	53.8	61.6	68.2	87.8	97.5	87.4	61.5	61.9	77.4	90.4	107.3	92.4	83.4	61.2	97.7	104.8
258845_at	1089.5	724.4	937.8	871.5	953.2	957.1	826.6	882.1	766.7	785.9	589.4	976.3	941.9	588.1	803.7	830.6	814.6	808.9
258846_at	519.2	516.5	544.9	561.1	566.4	534.6	519.4	505	497.5	541.5	545.3	597.7	470.7	451.6	415.6	467.1	404.4	419
258847_at	455.1	569.6	485.8	445.7	494.5	569.4	509.2	539	496.1	550.2	548.8	429.1	675.2	645.4	627.4	645.1	549	536.9
258848_at	80.6	78.9	83.8	81.9	75.2	67.8	85.4	74.4	83.3	81.5	77.1	73.5	70.7	80.1	83.1	73.9	71.1	68.9
258849_at	457.4	651	581.8	711.1	453.9	444.9	530.7	519.7	904.2	750	742.1	552.9	444.9	733.5	677.2	692.5	389.5	489
258850_at	48.9	81	67.1	80.7	73.3	66	73.5	85.2	77.1	62.7	80.2	63.6	81.1	86.2	140.7	126.1	115.4	77.9
258851_at	86.3	250.1	277.8	215.9	122.2	111	65	60.3	164.1	145.6	175	78	76.5	228.5	190.1	170.9	78.4	113
258852_at	43.6	35.4	50.6	56.9	54.4	54.7	36.7	43.3	61.1	47.2	39.3	39.1	45.8	44.1	58	49.1	41.4	47.2
258853_at	83.7	44.8	42.8	48.7	50.6	51.4	63.1	53.3	49.5	47.1	35.3	82	58.3	57.4	55	35.2	53.2	55.7
258854_at	1.6	0.8	0.7	0.7	1.7	0.6	1.2	2.9	0.4	1	0.6	3.7	2	2.3	0.9	1.9	1.5	0.8
258855_at	71.6	55.7	65.3	57.7	79.8	85.2	62.4	69.1	57.5	48.9	51.2	75.2	74.7	56.7	68.2	54	94.6	77
258856_at	19.5	27.9	15.8	51.2	29.6	24.3	10.6	23.2	86.7	26.3	39.3	20.6	29.4	31	39	51.8	15.9	12.4
258857_at	236.3	150.4	122	142.2	168.9	196.3	205.9	195.1	134.5	136.8	143.7	223.4	205.7	153.5	150.6	158.4	211.5	196.8
258858_at	1274.3	1397.2	1469.9	1389.9	1295.2	1192.9	1438.9	1256.4	1259.2	1425	1361.1	1363	1732	1482	1555.2	1633.9	1361.4	1211.1
258859_at	54.6	58.7	82.7	89.2	81.3	59.3	70.1	96.8	93	100.7	72.9	64.5	81.9	60.6	112.9	115	98.7	73.6
