Protein.Name	Gene.Name	Uniprot.ID	mRNA.ID	ZT00	ZT02	ZT04	ZT06	ZT08	ZT10	ZT12	ZT14	ZT16	ZT18	ZT20	ZT22	ZT24	ZT26	ZT28	ZT30	ZT32	ZT34	ZT36	ZT38	ZT40	ZT42	ZT44	ZT46
6-phosphogluconolactonase	Pgls	Q9CQ60;Q8CBG6;D3Z4X1;F6X8L5	1417722_at	9.927407479	9.769389536	9.761618678	9.745049544	9.724185463	9.696546114	9.748451318	9.835198811	9.81930924	9.806109601	9.786342592	9.894895186	9.897841822	9.829639137	9.826397962	9.807305276	9.700303423	9.770813367	9.863513518	9.90512949	9.898951469	9.957698454	9.818586476	9.989671318
Elongation factor Ts, mitochondrial	Tsfm	Q9CZR8;Q9CX33;D3Z4M7	1452698_at	8.246037062	8.396159525	8.49388998	8.336182199	8.290844145	8.192233954	8.24057163	8.51245133	8.284851464	7.977500432	8.414790778	8.059000139	8.224208239	8.230907093	8.130902234	8.123031228	8.297446682	8.360220985	8.388363168	8.478450574	8.364929865	8.515306229	8.351177854	8.249169947
Ras suppressor protein 1	Rsu1	Q9D031;Q01730;A2AUR7;B1AYQ0	1419259_at	9.466558266	9.466754455	9.621261112	9.482804922	9.459753272	9.459450028	9.490929068	9.573520182	9.578251637	9.339171002	9.326286609	9.495924578	9.542343433	9.471045509	9.484493454	9.394348994	9.491945321	9.387851232	9.710625406	9.588701255	9.723924616	9.435664208	9.502824855	9.429600292
Endoplasmic reticulum aminopeptidase 1	Erap1	Q9EQH2;F8WIM4	1416942_at	8.728389738	8.471704059	8.55245392	8.579791253	8.815602876	8.868000651	9.084906462	8.910844177	8.934573287	8.916274425	8.633524529	8.823049461	8.413101165	8.57348224	8.778770973	8.694847937	8.884158821	8.653246441	8.879340902	8.901832583	9.143697528	8.818906453	9.075875505	8.801803194
CD2-associated protein	Cd2ap	Q9JLQ0	1420906_at	4.785976674	5.054082254	5.250904823	5.243723277	5.079938131	5.016682008	4.834999822	4.974445472	4.990001562	5.304007048	4.704337067	4.502514904	4.419170625	4.916675506	4.927722364	4.993959967	5.084480999	4.96492234	4.987545387	4.852167855	4.74332156	4.916270911	4.620527628	4.917322209
SUMO-activating enzyme subunit 2	Uba2	Q9Z1F9;A2BH29	1416280_at	9.143979098	9.082530787	9.113544911	9.198195536	9.212590995	9.170914121	9.360086325	9.337098114	9.136284156	9.28210986	9.312640527	8.973157235	8.886623888	8.985902817	8.984669552	9.086208836	9.132412138	8.924281294	9.191503655	9.074978385	8.999724246	8.859806006	9.078572995	8.903571611
Serine-threonine kinase receptor-associated protein	Strap	Q9Z1Z2	1416566_at	9.756455923	9.74867882	9.544636663	9.798768269	9.900901782	10.02972907	9.959368753	9.890180802	9.758309438	9.727637697	9.843900264	9.944648247	9.834231818	9.9454286	9.841382775	10.07023432	10.05669134	10.01113215	10.24855488	10.09102785	9.886189034	9.770396323	9.820519983	9.335849239
DCN1-like protein 1	Dcun1d1;Tes3-ps	Q9QZ73;D3Z546;Q3UT23;D3Z2L7;D3Z0B8;D3YUG2	1425986_a_at	4.929718402	4.946181973	4.977724209	5.338085148	5.544841098	5.449969298	5.25042696	5.134095859	5.123010823	5.319210814	5.20203445	4.335254797	4.978481739	4.911967852	4.766413276	4.818196523	5.006002902	5.445342702	4.902530921	5.281246692	5.248521877	4.842322867	4.832821667	4.741652885
Protein mago nashi homolog;Protein mago nashi homolog 1-related	Magoh;Magoh-rs1	P61327;Q9CQL1;G3UYI5;G3UZW7	1416212_at	9.751296199	9.865639961	9.826602536	9.922892082	9.779453209	9.806281439	9.676239071	9.750383065	9.821337482	9.659383875	9.965761271	9.573946943	9.71475186	9.774975938	9.55037512	9.838404741	9.778337634	9.513243136	9.749264945	9.698090215	9.839346988	9.685730557	9.789301518	9.976281147
60S ribosomal protein L5	Rpl5	P47962;D3YYV8	1423665_a_at	13.34521463	13.34835028	13.37050681	13.30450219	13.32378669	13.39783117	13.45279636	13.40619632	13.37862351	13.32637247	13.40276318	13.434231	13.36650593	13.35093202	13.34211078	13.43573085	13.38218781	13.46350761	13.47178633	13.43799412	13.47246429	13.43747403	13.350298	13.41689708
Transcription elongation factor B polypeptide 1	Tceb1	P83940	1427914_a_at	11.21301073	11.43393203	11.15854254	11.35594211	11.39914702	11.35029756	11.31016408	11.33318289	11.32918671	11.41078379	11.21402158	11.36352208	11.33669679	11.35127128	11.31068985	11.36184141	11.38754404	11.39954476	11.6559738	11.54022468	11.6073574	11.53278681	11.50565971	11.48951141
Protein ETHE1, mitochondrial	Ethe1	Q9DCM0	1417203_at	11.43689981	11.01442207	11.0669648	11.26959696	10.40406346	10.2982526	10.10052947	9.95474575	10.21496069	10.44553314	11.05397616	11.01194341	11.46333246	11.166346	10.85432761	10.95296911	10.37305298	10.16444411	10.43171798	10.42443251	10.74044477	10.49270583	10.7154502	11.1316863
Sorcin	Sri	Q6P069;Q6P069-2;F6T867	1450878_at	9.64517706	9.413986374	9.684373501	9.628297441	9.584608369	9.591169796	9.751366061	9.590803924	9.538384943	9.397439666	9.440321697	9.322634285	9.468556039	9.41620023	9.48627364	9.486179919	9.665951207	9.735015579	9.53472409	9.635434962	9.374404491	9.235865443	9.083849924	9.547943489
Protein RER1	Rer1	Q9CQU3	1460660_x_at	10.27503417	10.24609556	10.20419728	10.03670457	10.03720675	10.13855308	10.36925383	10.37904042	10.39108389	10.3209418	10.39117436	10.21882788	10.06672147	10.22232832	10.2963669	10.16129409	10.22785405	10.25903104	10.40869541	10.43634115	10.37979414	10.2594882	10.27083935	10.33721222
Transcriptional regulator ERG	Erg	P81270;P81270-2;P81270-3;E9PY05;P81270-4;F8WHS1;D3YU51;F8WHG9	1440244_at	6.575440982	6.4770635	6.64662166	6.989216791	7.009348005	6.911191685	6.741508691	6.608319337	6.585049644	6.513917105	6.384301689	6.377954973	6.340531022	6.697782441	6.43394228	6.661313308	6.957426301	6.517267284	6.895788919	6.686684135	6.801083358	6.427830649	6.887071834	6.642923708
Rab GTPase-activating protein 1	Rabgap1	A2AWA9;A2AWA9-2;A2AWA7;A2AWA9-3	1424188_at	7.63562206	7.527141991	7.532353964	7.901527496	7.728575887	7.76249124	7.636483131	7.400927722	7.30597881	7.311060385	7.574390925	7.594387445	7.470780712	7.714607452	7.85681009	7.708828528	7.893805447	7.656168399	7.661408039	7.241121775	7.676576749	7.395320089	7.765382423	7.579495878
3 beta-hydroxysteroid dehydrogenase/Delta 5-->4-isomerase type 2;3-beta-hydroxy-Delta(5)-steroid dehydrogenase;Steroid Delta-isomerase	Hsd3b2	P26149	1460232_s_at	11.13870564	11.00946526	11.26427252	11.41511526	11.07889799	11.02745879	10.98503548	11.06060652	10.94478517	10.80932416	11.01169441	10.86522321	11.33914607	11.3865183	11.40143836	11.3589375	11.29732181	11.17498075	11.22144091	11.13192594	10.90847651	11.07344534	10.9542317	11.18119137
Ubiquitin-like modifier-activating enzyme 1	Uba1	Q02053;P31254	1442767_s_at	4.171531908	4.049237942	3.992106214	4.111182986	4.217127008	4.21538553	4.165425223	4.271200423	4.153719856	4.112799036	4.081364841	4.154117519	3.919464016	4.166583051	3.904356386	4.045132249	4.293879651	3.935928621	4.539746243	4.253580008	4.20198135	4.297037168	4.045682284	4.331145733
Core histone macro-H2A.1	H2afy	Q9QZQ8;Q9QZQ8-2	1424572_a_at	10.37302736	10.29526214	10.56998351	10.52275651	10.43687247	10.44571747	10.55366691	10.45529428	10.32668244	10.29519222	10.4715006	10.46744085	10.50934958	10.54022444	10.53597103	10.44154738	10.48873292	10.52370908	10.56299094	10.56068072	10.28757942	10.42912424	10.24707583	10.27485429
Gamma-glutamyltransferase 5;Gamma-glutamyltransferase 5 heavy chain;Gamma-glutamyltransferase 5 light chain	Ggt5	Q8C7B4;Q9Z2A9;Q9Z2A9-2;Q80WV0	1418216_at	5.246193617	5.102587988	5.155941646	4.891049135	4.994014424	5.082415533	5.224980947	5.333948931	5.307171937	5.405110043	5.445549379	5.369413169	5.041516852	5.06223502	4.996728218	5.087210513	5.090475566	5.486706012	4.978725018	5.139222401	5.306220805	5.620959221	5.462367313	5.107117539
Serum amyloid P-component	Apcs	P12246	1419059_at	13.43095033	13.02528207	12.43382103	12.03648264	11.79331659	11.84402428	12.19658513	11.82349788	13.34181651	12.68461143	12.88331307	12.45839663	12.27179975	12.30451503	12.07861837	11.92792227	11.67151741	11.83205223	11.8030793	12.02232277	12.16649749	11.47904757	11.73719786	12.34647766
Aldehyde dehydrogenase, cytosolic 1	Aldh1a7	O35945	1418601_at	13.09359029	13.02555473	12.89876143	12.94363447	12.65365684	12.77616494	12.84864128	12.79837485	13.17135374	12.78303781	12.80403865	13.06355412	13.00781856	13.07453147	12.99607513	12.85959987	12.84802469	12.91224453	13.40880964	13.31903806	13.32565016	12.86014478	12.72135791	12.84818106
NudC domain-containing protein 1	Nudcd1	Q6PIP5	1429655_at	6.795277899	7.058819569	7.041191667	7.022685613	6.904268967	6.842673717	6.746487207	7.116874137	6.515431366	6.658343814	6.831681736	6.130460505	6.805198652	6.854348823	6.616860059	6.590081216	6.592649755	6.761804625	6.872005137	6.900213708	6.250388351	6.126735313	5.945493665	5.574116591
Nck-associated protein 1	Nckap1	A2AS98;P28660;E9QQ62;P28660-2	1452196_a_at	11.29798176	11.38787949	11.12259363	11.32136053	11.29736998	11.39490268	11.16455821	11.23672461	11.16015373	11.13691252	11.25678079	11.29691788	11.34137544	11.42400712	11.37897323	11.38784153	11.45679211	11.29082583	11.31403866	11.26127658	11.17928198	11.0805663	11.16059199	11.15068679
ERI1 exoribonuclease 3	Eri3	Q8C460;E9PZV1;Q8C460-2;Q8C460-3;F6YFN0	1427761_at	3.574718953	3.718873603	3.67473136	3.604023427	3.400465555	3.651338592	3.611585898	3.423381165	3.505371936	3.629420189	3.300708324	3.687225094	3.670045585	3.499603608	3.685881551	3.278653433	3.624469753	3.823525273	3.635345773	3.651272098	3.430614112	3.651033637	3.437185917	3.496471235
Ryanodine receptor 2	Ryr2	E9Q401;Q80ZZ5	1421126_at	3.578638274	3.519725028	3.650887836	3.726621141	3.561412675	3.552295232	3.425864113	3.307265005	3.487936027	3.407476439	3.6325576	3.618610977	3.752725838	3.652704477	3.654086583	3.348741567	3.692437382	3.485558732	3.351160239	3.723250026	3.700564241	3.356063057	3.496645029	3.713032541
Phosphatidylinositol 3-kinase regulatory subunit alpha	Pik3r1	P26450;Q80UI5;P70305;O08908	1438682_at	9.372023861	9.303798659	9.29606937	9.417652148	9.801510756	10.10836813	9.995005792	9.957271623	9.767152176	9.72226597	9.532780232	9.498775797	9.273298639	9.319459982	9.076455788	9.466386174	9.821675528	10.06498271	9.659158518	9.924963893	9.86390723	9.696470207	9.46121024	9.570875995
Serine/arginine repetitive matrix protein 2	Srrm2	Q8BTI8;Q8BTI8-3;Q8BTI8-2	1437638_at	6.375972659	6.148364714	6.130373924	6.438698828	6.44198141	6.271210465	6.000839648	6.19851529	6.203727603	6.312010605	6.105690716	6.381752538	5.728507563	5.720265738	6.126994943	6.449038648	6.622045612	5.86204944	6.595774904	6.52196194	7.24908147	7.024959985	6.600764297	7.060203025
Retinoblastoma-binding protein 5	Rbbp5	Q8BX09;Q8BX09-2	1428886_at	8.166486644	8.030896051	8.132905255	8.260236937	7.936141618	7.860746154	7.933882793	7.981401278	7.916756865	8.024994313	8.024157407	8.137133154	7.941947261	8.057174061	8.059507536	8.162206463	8.061355335	7.860358189	7.80551005	7.815109548	7.894488364	7.931974863	8.150016022	8.113961171
DNL-type zinc finger protein	Dnlz	Q9D113	1428913_at	8.745192154	8.596240886	8.54938122	8.537635185	8.352528265	8.565638512	8.419747173	8.586815924	8.811679855	8.620893916	8.527271341	8.598390983	8.570758873	8.512165203	8.471856945	8.368546281	8.465078696	8.662404235	8.628420386	8.659923271	8.516235558	8.797945017	8.64102073	8.947155235
Mitochondrial carrier homolog 2	Mtch2	Q791V5;Q9D050;A2AFW6;D6RCZ1	1448654_at	9.428334139	9.352762999	9.397732778	9.536941483	9.56005538	9.433536082	9.522692402	9.680549745	9.235437842	9.285710415	9.471672595	9.255849071	9.500983673	9.397768526	9.486347523	9.418966811	9.502556878	9.557175846	9.641347791	9.596306673	9.379038364	8.973488633	9.120385073	9.109917297
Alcohol dehydrogenase [NADP(+)]	Akr1a1	Q9JII6;B1AXW3	1435011_x_at	12.30855363	12.32285331	12.27662429	12.34485568	12.37617066	12.45931127	12.43296519	12.28722157	12.43804412	12.47711455	12.39407705	12.55697869	12.54211746	12.45459514	12.49036228	12.43188041	12.46253954	12.31060855	12.36494425	12.41988736	12.56984791	12.67230731	12.49084994	12.49975437
Scavenger receptor class B member 1	Scarb1	Q61009;D3Z2V4;F7C5U2	1437378_x_at	10.46996784	10.41662336	10.74918405	10.60664981	10.71968052	10.69561553	10.46515749	10.42763153	10.38065139	10.60488919	10.1925066	10.25253145	10.28160732	10.50259378	10.61976797	10.45039232	10.56303832	10.22382018	10.07023337	9.901080569	10.15280735	10.3022578	10.36892392	10.50947895
Hepatitis A virus cellular receptor 2 homolog	Havcr2	Q8VIM0;D3Z3I4	1451584_at	3.413806187	3.297581696	3.617467664	3.272074631	3.594078482	3.422726781	3.423628599	3.560265018	3.680963638	3.566994234	3.441168603	3.463439435	3.404858781	3.393164961	3.436013247	3.450994802	3.465186123	3.503412282	3.524976275	3.540020751	3.401261813	3.58716927	3.402416801	3.309886379
Long-chain-fatty-acid--CoA ligase 3	Acsl3	Q9CZW4;E9PUC2	1428387_at	5.133091339	4.70494649	4.605775369	4.687487513	4.596532761	4.540918239	4.880783432	5.086446121	4.998829279	5.252429992	5.398188304	4.735098656	4.932474056	4.726617601	4.462735878	4.519640434	4.515241879	4.543650862	5.122152053	5.198158646	5.007887649	4.917740147	4.880179993	4.809439778
Protein transport protein Sec61 subunit beta	Gm10320;Sec61b	E9PW43;Q9CQS8	1417083_at	11.78906827	11.9490424	11.7992582	11.68125057	11.6147717	11.57246987	11.60875477	11.88352517	11.83928216	11.83231391	11.44110651	11.381858	11.60518972	11.66072206	11.48959374	11.32083657	11.42203514	11.56916346	11.67869916	11.86491051	11.81797961	11.61792918	11.59312133	11.82838081
Brain protein 44-like protein	Gm3452;Brp44l	E9PXT1;P63030;D3Z786;E9Q0V4;D3Z5S0;D3YWY6	1453651_a_at	12.23655641	12.13989025	12.13911949	12.42100596	12.38120123	12.36628022	12.35220694	12.29923021	12.34446879	12.36654242	12.34612601	12.63227036	12.31654147	12.41892033	12.47750288	12.58788694	12.41185893	12.46804056	12.49513301	12.49583464	12.41666998	12.35614306	12.42488301	12.50068741
Mitochondrial carrier homolog 1	Mtch1	Q791T5;E9QAS0;Q791T5-2;D3YXC2	1460718_s_at	8.663525927	8.369750544	8.511395324	8.499370992	8.324659413	8.441418048	8.535874771	8.558489289	8.623270503	8.458106848	8.955882503	8.801196103	8.825636898	8.884254699	8.731014906	8.885593973	8.66970761	8.924219893	8.956835265	8.889178453	8.713883132	8.709192963	8.740916081	8.738226718
Serine/threonine-protein phosphatase 1 regulatory subunit 10	Ppp1r10	Q80W00;F8WIK6;Q80W00-2	1426727_s_at	7.334820236	7.335694415	7.422799972	7.12484723	7.762786321	7.524635196	8.117286207	8.029805308	8.071772817	8.334586563	8.144132815	7.861703405	7.672773659	7.171044485	6.89107185	7.525211631	7.973582014	8.40134859	8.593129749	8.342025668	7.898693056	8.351679818	7.88231598	8.231092622
Phosphorylated adapter RNA export protein	Phax	Q9JJT9;G5E8V8;F6RPD4	1450778_a_at	8.206041178	8.030473249	8.22174663	8.4640125	8.285597424	8.424198175	8.242950666	8.150935509	8.172152182	8.321251682	8.375639255	8.253390974	7.769750312	8.128864131	8.326313075	8.382971106	8.434106703	8.060777587	8.04533686	8.05921005	8.048786629	8.109056896	8.121125984	8.290185956
A-kinase anchor protein 10, mitochondrial	Akap10	O88845;O88845-3;O88845-2;Q3TR91	1441829_s_at	4.831599695	4.689210619	4.764979175	5.139447002	5.406384531	5.124158465	4.871692046	4.818414476	4.465702108	4.937731026	4.909607903	4.724507089	4.992846927	4.807837962	4.870242386	4.670731866	5.027801979	4.517189088	4.652244043	4.645588011	4.888806286	4.437217858	4.962024357	4.555690305
Exocyst complex component 1	Exoc1	Q6P1Y9;Q8R3S6;Q5PPR2	1451142_at	7.123122802	7.087251504	6.898516058	7.105875833	6.870500589	6.70661182	6.827729852	6.724596996	6.99673805	6.782376051	7.248537053	6.798492519	6.736862899	6.682068049	6.907906144	7.030853838	6.891102768	6.623856945	6.780371345	6.481014697	6.909115343	6.928040478	6.757128095	6.985988645
Protein farnesyltransferase/geranylgeranyltransferase type-1 subunit alpha	Fnta	Q61239	1417465_at	9.587524236	9.482433538	9.613252268	9.560361455	9.538203663	9.562247914	9.56701981	9.473812112	9.46226446	9.40876987	9.512041834	9.584507063	9.33871235	9.506065951	9.584973779	9.629462607	9.633518765	9.473951535	9.497796548	9.385586357	9.481731855	9.463842484	9.416527697	9.502168555
Interferon-induced protein with tetratricopeptide repeats 3	Ifit3	Q64345	1449025_at	7.950801724	8.233755913	8.212043138	8.26076347	7.895531776	8.319700265	9.068823905	8.256375188	9.066402577	8.830567464	9.459806862	9.503978207	8.006945703	7.961359945	8.327680293	7.881015154	8.157222661	7.954119279	8.76223924	8.186455596	8.888314035	8.192915665	9.096037987	9.775856349
ATP-dependent RNA helicase Dhx29	Dhx29	Q6PGC1	1439076_at	4.083567178	4.077654738	4.107335524	3.926527959	3.995482974	3.914531761	4.147768676	4.143859819	3.939730311	4.251612111	4.243777112	4.055010407	4.143859819	4.207103456	4.047287494	3.913647075	3.885446823	4.101701396	3.824376751	4.101101364	4.188484974	4.566179804	4.333251673	4.2859319
Beta-adrenergic receptor kinase 1	Adrbk1	Q99MK8;Q7TS64;E9PW16;F6QY34;Q3UYH7;Q8BVT9;E9Q419;F6Y9P3;F7AEX1	1426249_at	8.30010642	8.349797037	8.265891143	8.152589526	8.276820382	8.174070036	8.318490421	8.214017667	8.386633014	8.471641857	8.499317894	8.524250928	8.615914538	8.284693648	8.477915322	8.386934615	8.244018104	8.411948881	8.331708403	8.371809709	8.449441673	8.600707801	8.424874546	8.623803857
Coagulation factor XIII A chain	F13a1	Q8BH61;Q3TQH1;Q3TC79;E9QA31	1448929_at	4.319754922	4.557394624	4.36789147	4.186149329	4.205097513	4.157466123	4.166758236	4.308469005	4.383772939	4.265162317	5.388550501	4.412200017	4.427910866	4.1511185	4.502287392	4.207866043	4.228636079	3.980160132	4.192541633	4.058864451	4.005731167	3.790040441	4.32595786	4.070354099
Conserved oligomeric Golgi complex subunit 2	Cog2	Q921L5;E9Q5N6;Q3TZZ9	1416932_at	7.987897915	7.817849831	7.674393033	7.964998887	7.848707265	7.766413194	7.665708772	7.805092505	7.665380441	7.699127515	7.900980033	7.829734108	7.866754103	7.95952154	7.981062595	7.91090255	7.861589664	7.984827536	7.645112653	7.747650296	7.793757592	7.879388147	8.070213625	7.821267024
Nucleolar protein 16	Nop16	Q9CPT5;D3Z7M5	1424620_at	8.961783476	8.590517862	8.859225597	8.644314378	8.450251833	8.629129591	8.626160235	8.810539556	9.055337093	9.285244847	8.818709856	8.669446623	8.925907044	8.834387067	8.468035407	8.483281228	8.436433829	8.221456437	8.863797634	8.827355787	9.009050579	9.491255594	9.278228869	9.271658795
MAGUK p55 subfamily member 5	Mpp5	Q9JLB2	1450113_at	4.313770519	4.255449593	4.053761133	4.5597023	4.678082184	4.399138093	4.430339238	4.489438709	4.363250245	4.442364217	4.417673048	4.272783789	4.018736787	4.435888441	4.096787514	4.260875839	4.489031453	4.189603008	4.359429126	4.432195463	4.127104798	3.692143239	4.124328431	3.809420469
Serine protease HTRA2, mitochondrial	Htra2	Q9JIY5;D3YX27;D3YX28;F6TCV0;F6XUR8	1460495_s_at	6.990848098	7.101563285	7.287240769	7.365891529	7.078620178	7.219023062	7.217187624	6.948705817	7.081772746	6.981498657	7.028222579	6.980142247	6.978800397	7.095739417	7.141313066	7.237786742	7.258777721	7.193795802	7.183365676	6.933435148	7.477632118	7.150092688	7.1012231	7.344723988
Sarcolemmal membrane-associated protein	Slmap	Q3URD3;Q3URD3-2;D3Z7V3;F8WIH0;F6YCM8;Q3URD3-5;Q3URD3-3;Q3URD3-4;D3YV81;D3Z0N1	1426457_at	9.800491718	9.967405528	9.774516892	10.06882976	10.14192422	10.20190392	10.09697176	10.09146278	9.83691241	9.905119685	10.01679501	9.814992869	9.852378817	9.841331222	10.03524257	10.15938095	10.21462012	10.08568381	10.08375843	9.971420348	9.984310319	9.737728897	9.969840558	9.804078751
Palmitoyl-protein thioesterase 1	Ppt1	E9PVY4;O88531;B1B0P9;B1B0P8	1444884_at	3.678655516	3.695376025	3.964272982	3.561324314	3.614666417	3.436751515	3.56762247	3.651831209	3.66107479	3.669539543	3.492026043	3.90073963	3.670306583	3.765096062	3.817634056	3.619938016	3.527444725	3.747378204	3.396131408	3.455531911	3.615935508	3.722602687	3.739868792	3.657965497
RNA-binding protein 14	Rbm14	Q8C2Q3;E9Q205;Q8C2Q3-2;E9QL13;E9PXP4	1455517_at	5.426278603	5.147869143	5.47649455	5.582712313	5.809483308	5.685349733	5.636130391	5.826573402	5.280583816	5.680312672	5.079066987	5.45223012	5.515047999	5.404882679	5.544084564	5.477313437	5.683122884	5.619951226	5.692803713	5.579801238	5.44182846	5.178195879	5.353674087	5.535972208
Chromodomain-helicase-DNA-binding protein 4	Chd4	E9QAS5;Q6PDQ2;E9QAS4;F6WR45	1451295_a_at	8.647548126	8.519222282	8.629969765	8.787392863	8.539176487	8.784245243	8.513655345	8.348730424	8.32760923	8.469248737	8.810690945	8.829409303	8.993107302	8.7839098	8.846913831	9.008036796	8.699963431	8.927553567	8.689349524	8.814510017	8.490003858	8.708391631	8.761147995	8.663866652
